Episode,Reward,Avg_QoS,Drops,Retries,Epsilon,EDF_Episode
341,-93.88356106383704,0.9489738639638933,1,19,0.3589624198984244,0.1833
342,-105.46330137915984,0.6348479919215999,1,14,0.35788553263872913,0.4926
343,-99.0020480012288,0.6388479943216,1,10,0.35681187604081294,0.236
344,-79.39024028348196,0.9700541518207693,1,16,0.3557414404126905,0.0515
345,-89.15394583065361,0.9628525689490285,1,22,0.35467421609145244,0.3328
346,-83.10940056277104,0.9710435536829037,1,18,0.35361019344317807,0.2164
347,-92.97540190070342,0.9258383977107199,1,13,0.35254936286284855,0.3007
348,-110.80983913186358,0.9415803049801844,1,20,0.35149171477426,0.1986
349,-98.0023040013568,0.7591466628383999,1,10,0.3504372396299372,0.2045
350,-100.0,0.279743989872,1,10,0.3493859279110474,0.1042
351,-114.21579979224282,0.9450754254756001,1,25,0.34833777012731426,0.5596
352,-99.65539529840834,0.6378479937216,1,11,0.34729275681693234,0.0058
353,-95.88886108883895,0.9868337993740057,1,63,0.3462508785464815,0.3972
354,-143.03770429837118,0.9588079962757601,1,44,0.34521212591084205,0.567
355,-138.82332091683043,0.9577937758857777,1,20,0.34417648953310953,0.1133
356,-96.38520158459754,0.8958468550051428,1,13,0.3431439600645102,0.4517
357,-96.0020480011264,0.8555391977491199,1,10,0.34211452818431665,0.3348
358,-89.48582086368233,0.9498794645973333,1,14,0.3410881845997637,0.1232
359,-96.44775789445481,0.9368786639228667,1,19,0.3400649200459644,0.2672
360,-96.006656003968,0.8546175971807999,1,10,0.3390447252858265,0.3575
361,-99.04756060486714,0.85265919580064,1,14,0.33802759110996905,0.5333
362,-103.84616508672495,0.8758746622624,1,17,0.3370135083366391,0.4894
363,-73.04361980107817,0.9847180664208275,1,43,0.3360024678116292,0.3364
364,-99.0020480012288,0.6388479943216,1,10,0.3349944604081943,0.0166
365,-92.32026260687782,0.9262175975750399,1,12,0.33398947702696974,0.435
366,-71.78745805215927,0.9748696754734452,1,12,0.3329875085958888,0.0451
367,-101.3937823912535,0.9699934789512888,1,30,0.33198854607010114,0.2872
368,-100.73472200682167,0.6368479931216,1,12,0.33099258043189084,0.1745
369,-92.00691376171496,0.9524929974756,1,17,0.32999960269059514,0.2621
370,-68.9441835333165,0.9831079980652166,1,22,0.32900960388252337,0.0721
371,-97.31488660130022,0.8535103962656001,1,12,0.3280225750708758,0.4101
372,-97.18032102827526,0.9075599972956,1,14,0.32703850734566314,0.2061
373,-99.17241315859559,0.8771733296244001,1,14,0.32605739182362614,0.4992
374,-64.95564575598286,0.9806243786677332,1,19,0.3250792196481553,0.1184
375,-97.0061440036864,0.8183999965463999,1,10,0.3241039819892108,0.1347
376,-104.07164137021879,0.8758826626714667,1,18,0.32313167004324317,0.291
377,-95.31645016413354,0.8949988541025142,1,12,0.32216227503311345,0.4885
378,-96.3965173090444,0.8947497114285714,1,13,0.3211957882080141,0.4983
379,-88.6820868661572,0.9573475531596001,1,18,0.32023220084339005,0.4326
380,-98.09463815102525,0.9368959965096666,1,18,0.31927150424085987,0.4392
381,-52.06052434255237,0.9869138795799766,1,34,0.3183136897281373,0.2404
382,-58.294444874246416,0.9851266184501791,1,30,0.31735874865895286,0.2178
383,-98.0040960024576,0.7585493291381334,1,10,0.316406672412976,0.0448
384,-100.25683173502459,0.8768826631381333,1,15,0.3154574523957371,0.2058
385,-198.229026908727,0.9437565680095998,1,35,0.3145110800385499,0.4887
386,-108.73990149155506,0.95165999722685,1,22,0.31356754679843424,0.3868
387,-100.0,0.279743989872,1,10,0.31262684415803893,0.1344
388,-100.90377186614073,0.8771039966794666,1,16,0.3116889636255648,0.2329
389,-92.66397014737105,0.9766537750198664,1,39,0.3107538967346881,0.4682
390,-124.68566001874123,0.9484981301762132,1,25,0.30982163504448407,0.3383
391,-97.0061440036864,0.8183999962392,1,10,0.3088921701393506,0.5442
392,-93.0128000076544,0.9083679977771999,1,10,0.30796549362893255,0.1353
393,-104.19545622222212,0.85262719607168,1,16,0.30704159714804574,0.5021
394,-95.66179530222274,0.8782159972714667,1,11,0.3061204723566016,0.5499
395,-98.0040960024576,0.7585493291381334,1,10,0.3052021109395318,0.0274
396,-110.5065177624901,0.8752506621546666,1,19,0.3042865046067132,0.3198
397,-125.85229026176103,0.9570501015258105,1,41,0.30337364509289305,0.5573
398,-97.0061440036864,0.8183999965463999,1,10,0.30246352415761435,0.2185
399,-98.70042346567713,0.8768399964625334,1,15,0.3015561335851415,0.2305
400,-97.73515472555394,0.85412479693024,1,12,0.30065146518438607,0.4704
401,-81.42115286712966,0.9800259021987999,1,34,0.2997495107888329,0.4606
402,-66.17513453590178,0.9824409971292333,1,27,0.2988502622564664,0.2714
403,-86.3707459587554,0.9744722559820387,1,22,0.29795371146969696,0.2582
404,-79.011829749604,0.9766597628941883,1,24,0.29705985033528787,0.1192
405,-91.32563860569988,0.9324363614664726,1,12,0.296168670784282,0.0636
406,-92.45201392475634,0.9456514256742856,1,17,0.29528016477192914,0.3162
407,-99.65539529840834,0.6378479937216,1,11,0.29439432427761336,0.1509
408,-88.63645676793901,0.9498453312866667,1,14,0.2935111413047805,0.1601
409,-73.17006490063736,0.97539549824675,1,15,0.29263060788086614,0.0566
410,-97.0061440036864,0.8183999965463999,1,10,0.2917527160572235,0.373
411,-87.33050261102467,0.9501290647204266,1,12,0.29087745790905184,0.0189
412,-101.34556617173612,0.9063679966147,1,18,0.2900048255353247,0.3733
413,-89.0209920137984,0.9382293313394664,1,10,0.28913481105871874,0.0609
414,-95.66358730332354,0.8779173304213335,1,11,0.28826740662554257,0.1208
415,-98.0040960024576,0.7585493291381334,1,10,0.28740260440566595,0.1577
416,-56.240191753774425,0.9840403057121232,1,19,0.28654039659244895,0.0531
417,-100.0,0.279743989872,1,10,0.2856807754026716,0.2575
418,-89.75465072061982,0.9575208868609777,1,19,0.2848237330764636,0.3927
419,-86.33587861430148,0.9529099979705999,1,12,0.2839692618772342,0.2071
420,-181.56078927374298,0.970341710843343,1,40,0.2831173540916025,0.5364
421,-98.0023040013568,0.7591466628383999,1,10,0.28226800202932767,0.3642
422,-99.0005120002816,0.6396159947952,1,10,0.28142119802323967,0.3396
423,-125.44643060349341,0.95018499609165,1,37,0.28057693442917,0.5992
424,-98.0025600015104,0.7590613294538665,1,10,0.27973520362588244,0.0247
425,-84.55009705503812,0.9687411178709759,1,20,0.2788959980150048,0.2031
426,-87.46391927401481,0.9884536976008461,1,77,0.2780593100209598,0.434
427,-83.61979220791196,0.9884910107764884,1,25,0.2772251320908969,0.0676
428,-87.50495190435808,0.9685382377635839,1,21,0.2763934566946242,0.2623
429,-58.57634101845768,0.9851779979568143,1,27,0.2755642763245403,0.1384
430,-131.28929421251513,0.97395849733145,1,49,0.27473758349556665,0.5486
431,-78.31025651704968,0.9702393827496615,1,15,0.27391337074507993,0.354
432,-89.19135716509047,0.9527559976747,1,14,0.2730916306328447,0.064
433,-210.830707044126,0.9844785191142522,1,98,0.27227235574094616,0.5659
434,-112.8856551852609,0.8745066617625333,1,22,0.2714555386737233,0.4855
435,-109.81730835930678,0.9054259960088,1,21,0.2706411720577021,0.445
436,-100.0,0.279743989872,1,10,0.269829248541529,0.4948
437,-100.0,0.279743989872,1,10,0.2690197607959044,0.0303
438,-82.6101565982126,0.9664285197458782,1,17,0.26821270151351667,0.0376
439,-128.60037566564554,0.8521759956152,1,17,0.2674080634089761,0.482
440,-138.02986239514786,0.9229311959612799,1,26,0.2666058392187492,0.5205
441,-97.74086601050807,0.85351039651136,1,12,0.26580602170109296,0.5698
442,-88.72748197917542,0.962828188063581,1,22,0.26500860363598966,0.2685
443,-124.72400627505075,0.9836151541295016,1,65,0.2642135778250817,0.5278
444,-99.73677000805047,0.7572159950048,1,12,0.26342093709160647,0.419
445,-90.04803755181982,0.9668959971293001,1,26,0.26263067428033166,0.464
446,-67.19902184384819,0.985985936361103,1,50,0.26184278225749064,0.4527
447,-65.93297957025047,0.9872271747194521,1,54,0.26105725391071816,0.2694
448,-98.0040960024576,0.7585493291381334,1,10,0.260274082148986,0.1879
449,-83.77406852760572,0.9674899979226668,1,19,0.2594932599025391,0.1896
450,-74.12774350343838,0.9760833919334304,1,18,0.25871478012283144,0.0887
451,-101.2647433085424,0.9731253306888532,1,32,0.25793863578246295,0.4161
452,-61.78009226788669,0.9875212598654421,1,52,0.2571648198751156,0.3822
453,-40.89538628292526,0.9878482201342889,1,25,0.25639332541549026,0.0643
454,-75.83775716431086,0.9767839973982171,1,23,0.2556241454392438,0.2243
455,-90.756177849756,0.9668213303096334,1,26,0.25485727300292604,0.4719
456,-135.30814526751303,0.9358306634321333,1,29,0.25409270118391725,0.4519
457,-65.18914205857828,0.9852986639396533,1,36,0.2533304230803655,0.2356
458,-147.3597336563111,0.9743769373434586,1,55,0.25257043181112443,0.5327
459,-96.0081920049152,0.85431039699136,1,10,0.25181272051569104,0.0786
460,-67.37325465264708,0.9774052550493256,1,12,0.251057282354144,0.1109
461,-74.34879611662052,0.9725885698078859,1,12,0.25030411050708157,0.0181
462,-73.05584803029916,0.9760043616871273,1,17,0.24955319817556032,0.1148
463,-87.32768661174147,0.9503167980059732,1,12,0.24880453858103363,0.2452
464,-86.18168171736116,0.9776589443033266,1,38,0.24805812496529053,0.4197
465,-100.0,0.279743989872,1,10,0.24731395059039465,0.258
466,-104.76531043948567,0.9304363601729455,1,23,0.24657200873862348,0.5637
467,-91.45076889060532,0.9794801922078048,1,32,0.2458322927124076,0.3888
468,-96.12955921212286,0.9880468536570381,1,76,0.24509479583427038,0.4197
469,-84.99232547605868,0.957803553554,1,13,0.24435951144676757,0.1787
470,-98.65448878897539,0.7584799958384,1,11,0.24362643291242728,0.1786
471,-62.3768937826575,0.98008879819164,1,12,0.24289555361369,0.0114
472,-85.90959558714644,0.9712137115764287,1,26,0.24216686695284892,0.2145
473,-100.0,0.279743989872,1,10,0.24144036635199037,0.3018
474,-99.65539529840834,0.6378479937216,1,11,0.24071604525293439,0.3461
475,-100.907795749298,0.8765066629458667,1,16,0.2399938971171756,0.3331
476,-94.659774864906,0.8957599977706286,1,11,0.23927391542582405,0.0807
477,-86.0256000189952,0.9502762647251198,1,10,0.23855609367954658,0.0429
478,-72.44021406809668,0.9747390947770321,1,13,0.23784042539850794,0.0215
479,-99.000256000128,0.6397439948720001,1,10,0.2371269041223124,0.5608
480,-34.46049500499248,0.9888618766170602,1,33,0.23641552340994548,0.0901
481,-96.0081920049152,0.85431039699136,1,10,0.23570627683971565,0.555
482,-74.0522640414616,0.97536649768535,1,17,0.2349991580091965,0.2433
483,-97.31488659927427,0.8535103965113601,1,12,0.2342941605351689,0.47
484,-136.72193530022432,0.9475786630514133,1,31,0.23359127805356342,0.5372
485,-150.28528717753295,0.9410436886520614,1,24,0.23289050421940272,0.3255
486,-96.74291401536567,0.8775839962831999,1,12,0.2321918327067445,0.1982
487,-73.96963687767428,0.9747107078374194,1,16,0.23149525720862427,0.0806
488,-124.7044896518829,0.9709313067164413,1,45,0.2308007714369984,0.5903
489,-122.41392294042089,0.9793375206337522,1,45,0.2301083691226874,0.3475
490,-171.04596734539888,0.9693914045000889,1,38,0.22941804401531934,0.3955
491,-86.07000934008937,0.9576924422452444,1,14,0.2287297898832734,0.3335
492,-84.84245941570228,0.9708574791055407,1,20,0.22804360051362357,0.2331
493,-82.17222444020882,0.968858237814976,1,17,0.2273594697120827,0.1978
494,-93.34783577536666,0.9672293308359,1,22,0.22667739130294645,0.3224
495,-87.025088016256,0.9467611407970284,1,10,0.22599735912903762,0.0956
496,-69.64306574358697,0.9880355082501951,1,64,0.2253193670516505,0.3793
497,-79.64943128598513,0.9863515327088812,1,57,0.22464340895049556,0.3779
498,-183.2896145935522,0.9890489750727592,1,97,0.22396947872364406,0.4003
499,-86.33027417683469,0.9531979980776499,1,12,0.22329757028747313,0.1534
500,-77.2665302159297,0.978668304677005,1,30,0.2226276775766107,0.2991
501,-76.39520808871693,0.9729489631493516,1,16,0.22195979454388087,0.116
502,-89.98208546868588,0.9423618440441229,1,13,0.22129391516024924,0.3116
503,-83.3022095634424,0.9634339028184,1,15,0.2206300334147685,0.2598
504,-96.09742521769324,0.9313687242414544,1,18,0.2199681433145242,0.4611
505,-151.3691347200971,0.9872597298336642,1,58,0.21930823888458062,0.3338
506,-45.058068960686214,0.9857481362068414,1,13,0.21865031416792688,0.0403
507,-98.57146235299189,0.9165955517283556,1,17,0.2179943632254231,0.5024
508,-73.75973801199079,0.9774204421045778,1,22,0.21734038013574683,0.1796
509,-98.57146233899967,0.9165955518680887,1,17,0.21668835899533959,0.5602
510,-80.82170801266167,0.9719279979238856,1,16,0.21603829391835358,0.1071
511,-49.37118458825393,0.9848235615255855,1,15,0.21539017903659852,0.074
512,-84.33818261805828,0.9580142202095998,1,12,0.21474400849948871,0.2344
513,-74.19783082355929,0.9824372215560654,1,36,0.21409977647399026,0.3657
514,-85.2844099950806,0.9722433076954483,1,27,0.21345747714456828,0.2846
515,-124.31746171718838,0.9804351264363828,1,63,0.21281710471313459,0.4851
516,-98.39421330768761,0.8531103957856001,1,13,0.2121786533989952,0.3963
517,-100.0,0.279743989872,1,10,0.2115421174387982,0.3948
518,-69.01710892401094,0.9768927039655528,1,13,0.2109074910864818,0.1222
519,-93.32154260324228,0.9178773308177779,1,12,0.21027476861322236,0.2689
520,-69.75440478618523,0.977285026559177,1,15,0.2096439443073827,0.1314
521,-98.18134503444796,0.8942079966386285,1,14,0.20901501247446055,0.387
522,-99.65539529840834,0.6378479937216,1,11,0.20838796743703716,0.4357
523,-68.73104391476667,0.9806946954287069,1,25,0.20776280353472606,0.1361
524,-88.89404384336247,0.9655860841755828,1,24,0.20713951512412188,0.3421
525,-117.5732441101541,0.9697302818420572,1,46,0.2065180965787495,0.5213
526,-71.4202498254635,0.9832850169731137,1,29,0.20589854228901325,0.4129
527,-99.85818357416578,0.9586425233203368,1,26,0.20528084666214622,0.3956
528,-31.09220557807913,0.9886341796936623,1,20,0.20466500412215977,0.0924
529,-67.0250659499612,0.9780199979861334,1,13,0.2040510091097933,0.1651
530,-96.0081920049152,0.85431039699136,1,10,0.2034388560824639,0.0397
531,-98.88020492975873,0.92433119680128,1,19,0.2028285395142165,0.3792
532,-63.65965321945537,0.9822114020066551,1,24,0.20222005389567385,0.1539
533,-87.94836129315502,0.9551943508253177,1,16,0.20161339373398682,0.1705
534,-13.085833479921035,0.9902264323570608,1,16,0.20100855355278485,0.0099
535,-35.2191002986921,0.9881111328940001,1,20,0.20040552789212648,0.0666
536,-95.35269631832438,0.991191685128248,1,95,0.1998043113084501,0.3613
537,-159.57875052313244,0.9854900825828635,1,88,0.19920489837452476,0.4956
538,-92.20174753422981,0.9569146641944888,1,21,0.1986072836794012,0.2789
539,-79.23036012572334,0.9821067722895022,1,40,0.198011461828363,0.3219
540,-88.52196288130072,0.9722488250182069,1,25,0.1974174274428779,0.4773
541,-80.30448600718154,0.9679513313332665,1,15,0.19682517516054926,0.1478
542,-89.37549007273631,0.9613183977566401,1,18,0.19623469963506762,0.1825
543,-104.11821224119865,0.8162839953082,1,15,0.1956459955361624,0.4185
544,-52.093184073446395,0.9833991819427919,1,10,0.1950590575495539,0.0185
545,-78.69587089030121,0.9667053895217043,1,11,0.19447388037690524,0.0519
546,-78.54420643849578,0.9808259527004444,1,37,0.19389045873577454,0.4208
547,-28.847943342796995,0.9910704659735303,1,59,0.19330878735956722,0.2608
548,-38.11780012363295,0.9874439977112942,1,17,0.1927288609974885,0.0042
549,-99.0020480012288,0.6388479943216,1,10,0.19215067441449604,0.1382
550,-115.26350589260154,0.94762666325728,1,30,0.19157422239125255,0.5345
551,-83.85023962739228,0.9800852065230883,1,39,0.1909994997240788,0.3532
552,-78.82564403058636,0.9826666634561881,1,44,0.19042650122490654,0.4066
553,-64.55664159143109,0.9838713937415849,1,28,0.18985522172123181,0.3059
554,-93.74905801788087,0.9177066639093332,1,12,0.18928565605606812,0.101
555,-71.05777138070593,0.9772658264522972,1,17,0.1887177990878999,0.0937
556,-188.8122626645108,0.9505349966349,1,31,0.1881516456906362,0.461
557,-93.4863033102312,0.9423729210048001,1,16,0.18758719075356428,0.4099
558,-109.63752689522518,0.8152839947082,1,17,0.18702442918130358,0.5395
559,-65.6318824157486,0.9822440829717105,1,24,0.18646335589375967,0.1578
560,-61.296548544206,0.9858805133114323,1,31,0.1859039658260784,0.2274
561,-124.89690531366588,0.97817359630706,1,48,0.18534625392860016,0.4912
562,-86.68760138603885,0.9613951973973199,1,18,0.18479021516681435,0.4323
563,-92.14173532339247,0.9420541512627694,1,15,0.1842358445213139,0.1986
564,-78.27774998343865,0.9718491406897428,1,18,0.18368313698774996,0.2953
565,-95.010240006144,0.8782506639546667,1,10,0.1831320875767867,0.2558
566,-68.86733933595544,0.9810760909896371,1,20,0.18258269131405633,0.0611
567,-98.31283859804547,0.8173999959464,1,12,0.18203494324011416,0.2946
568,-88.67613131328194,0.9426892286591999,1,11,0.18148883841039382,0.2914
569,-106.94880369541374,0.9480405294086399,1,26,0.18094437189516263,0.5535
570,-156.57700260969528,0.9620334507264001,1,46,0.18040153877947715,0.5933
571,-91.67655864198589,0.9491242642227199,1,18,0.1798603341631387,0.2442
572,-93.86547569546448,0.9827159966638,1,51,0.1793207531606493,0.421
573,-86.3829272316525,0.9595199975373475,1,16,0.17878279090116736,0.0687
574,-95.0084480050432,0.8785493308048,1,10,0.17824644252846386,0.1645
575,-110.32926873600684,0.6338479913216,1,15,0.17771170320087848,0.5028
576,-100.47149201487213,0.8163999953464001,1,14,0.17717856809127586,0.5909
577,-75.1332945999751,0.9788525098616819,1,25,0.17664703238700202,0.2312
578,-96.0511721709552,0.9073679971897,1,14,0.17611709128984102,0.4043
579,-94.66384330345153,0.8953211403428571,1,11,0.1755887400159715,0.3971
580,-178.070690099976,0.9890909852848373,1,132,0.1750619737959236,0.5107
581,-79.65993304303495,0.9771297752257113,1,28,0.1745367878745358,0.2833
582,-102.46944538284625,0.85271039603136,1,14,0.1740131775109122,0.3945
583,-154.80191310380243,0.9813414861440315,1,76,0.17349113797837945,0.5679
584,-92.06036061403194,0.9375626642493332,1,14,0.17297066456444432,0.2397
585,-99.0020480012288,0.6388479943216,1,10,0.172451752570751,0.2243
586,-99.0020480012288,0.6388479943216,1,10,0.17193439731303872,0.2521
587,-85.56043224915588,0.9672679976402666,1,20,0.1714185941210996,0.3036
588,-96.2276256329888,0.9370453307336,1,18,0.1709043383387363,0.359
589,-94.75210900734565,0.9522269976533,1,19,0.1703916253237201,0.5176
590,-94.74552898149182,0.9546964681205177,1,21,0.16988045044774894,0.3268
591,-51.06090598370519,0.9840938441107077,1,13,0.1693708090964057,0.0107
592,-100.57767037728999,0.9664986637300667,1,30,0.1688626966691165,0.4681
593,-63.50537946768739,0.9810370212132093,1,17,0.16835610857910915,0.0625
594,-93.65822795268545,0.9566071081164446,1,23,0.16785104025337183,0.3655
595,-95.0102400073728,0.8782506637498666,1,10,0.16734748713261172,0.1452
596,-57.69337442493534,0.98618724735075,1,33,0.16684544467121387,0.2337
597,-97.17447548234128,0.9313032696425455,1,19,0.16634490833720023,0.356
598,-124.42368615390444,0.9525007017824,1,38,0.16584587361218864,0.5384
599,-81.12365473744369,0.9699101516164923,1,18,0.16534833599135207,0.2377
600,-213.39305826919136,0.9817756934401056,1,82,0.164852290983378,0.5438
601,-404.933050593435,0.9581127202239639,1,89,0.16435773411042787,0.8288
602,0.5151758471926797,0.9920773697281612,1,50,0.1638646609080966,0.272
603,-80.22114901443715,0.9837128694769891,1,49,0.1633730669253723,0.277
604,-160.20403911696604,0.8909691379638858,1,27,0.16288294772459616,0.42
605,-84.9175981150077,0.9850410287698708,1,56,0.16239429888142237,0.3864
606,-55.71289577198855,0.9841065639674567,1,21,0.1619071159847781,0.1889
607,-93.79050218051607,0.9373573309291331,1,16,0.16142139463682378,0.2328
608,-94.36401076900067,0.9317090883119273,1,16,0.1609371304529133,0.6036
609,-39.08013357057582,0.9867602479726876,1,13,0.16045431906155455,0.0211
610,-109.98466403441518,0.7545493267381334,1,16,0.15997295610436987,0.6616
611,-81.68893132106433,0.96210799817792,1,11,0.15949303723605676,0.0207
612,-124.8174797428961,0.94580479497408,1,42,0.1590145581243486,0.5129
613,-345.45512749005775,0.8662853231045332,1,45,0.15853751444997555,0.7593
614,-122.18754478484095,0.9225311955983999,1,28,0.1580619019066256,0.7367
615,-140.52421086439884,0.8719173257999998,1,29,0.15758771620090573,0.7419
616,-8.799200642342655,0.9916300133032464,1,44,0.157114953052303,0.142
617,-86.33741461521987,0.9528139979132,1,12,0.1566436081931461,0.1931
618,-86.80040690987235,0.9597759978386106,1,16,0.15617367736856666,0.1908
619,-99.70090790864884,0.8523103953055999,1,15,0.15570515633646095,0.3575
620,-99.65539529840834,0.6369519921712,1,11,0.15523804086745158,0.8779
621,-129.74075477787295,0.9872816586780362,1,69,0.15477232674484923,0.3901
622,-115.50087419728587,0.9842645115316903,1,77,0.15430800976461467,0.5361
623,-84.52434171672827,0.9705025159143408,1,23,0.15384508573532082,0.1961
624,-98.39421330768761,0.85311039627136,1,13,0.15338355047811486,0.2786
625,-96.31693460293187,0.8775839964832001,1,12,0.15292339982668052,0.0946
626,-130.385707100559,0.8507103945856,1,19,0.15246462962720048,0.6357
627,-109.58500617684491,0.9295272686184,1,28,0.15200723573831887,0.5581
628,-87.67997131561154,0.946508569302857,1,11,0.15155121403110391,0.085
629,-466.1125642858859,0.979066554520448,1,127,0.1510965603890106,0.7221
630,-101.17520102525447,0.8163999953464001,1,14,0.15064327070784356,0.471
631,-92.97668190149702,0.92571039763136,1,13,0.15019134089572003,0.352
632,-68.50735209618472,0.9822476641099832,1,31,0.14974076687303287,0.224
633,-96.31693460050307,0.877583996888,1,12,0.14929154457241375,0.2723
634,-223.32049569891996,0.9862595028624438,1,97,0.14884366993869652,0.504
635,-87.70505903483401,0.956200469003953,1,15,0.14839713892888043,0.2524
636,-253.4713726118649,0.8699519919711998,1,34,0.14795194751209378,0.882
637,-99.65539529840834,0.6378479937216,1,11,0.1475080916695575,0.2881
638,-223.99930349761308,0.9857562057989577,1,116,0.14706556739454882,0.5678
639,-68.86178390557633,0.9810869067023638,1,25,0.14662437069236517,0.1813
640,-92.665662868746,0.9182702200615999,1,11,0.14618449758028806,0.0879
641,-231.38988736973675,0.9844155240478235,1,116,0.1457459440875472,0.6578
642,-101.84420104573324,0.954370820582447,1,23,0.14530870625528455,0.4626
643,-127.90306475418468,0.9293454505664727,1,29,0.1448727801365187,0.6326
644,-169.6870163063441,0.9868885017771242,1,92,0.14443816179610913,0.3966
645,113.05961045283038,0.9949940433753246,1,36,0.1440048473107208,0.0308
646,-225.84883534574047,0.9514145833692235,1,48,0.14357283276878863,0.5863
647,-251.3832858769571,0.9892908911025998,1,159,0.14314211427048226,0.5291
648,-100.0,0.27795198677120003,1,10,0.1427126879276708,0.6674
649,-102.5947560318705,0.9415212282052307,1,20,0.1422845498638878,0.3598
650,-125.97667727630296,0.9570745222902316,1,40,0.14185769621429614,0.6666
651,-199.41721050961664,0.9119519938378667,1,37,0.14143212312565326,0.8317
652,-100.38298751056132,0.7576586620874668,1,13,0.1410078267562763,0.4481
653,-66.00224735783732,0.9870652025623563,1,53,0.14058480327600748,0.2762
654,-108.28820021246813,0.9847779954337375,1,74,0.14016304886617945,0.3901
655,-229.4397273575118,0.9805270533026197,1,96,0.1397425597195809,0.698
656,-83.68816332052674,0.9579404425180444,1,11,0.13932333204042216,0.1234
657,-99.0020480012288,0.6388479943216,1,10,0.1389053620443009,0.3686
658,-97.2079988641744,0.9171875524067556,1,16,0.138488645958168,0.2883
659,-70.32650202461868,0.9767298804155764,1,15,0.1380731800202935,0.0952
660,-88.33152660936068,0.9464937123193142,1,12,0.13765896048023263,0.1237
661,-97.70500390450428,0.8939222823570285,1,15,0.13724598359879192,0.5469
662,-155.03768575610303,0.8483391928528,1,28,0.13683424564799554,0.8788
663,-96.14269504539307,0.9315272699274909,1,17,0.13642374291105155,0.3711
664,-91.3350331091637,0.9520509972302,1,19,0.1360144716823184,0.4077
665,-164.64484510208916,0.95785199516688,1,51,0.13560642826727143,0.6725
666,-86.72753192416508,0.9574959976021334,1,15,0.1351996089824696,0.1354
667,-207.53453530444216,0.9531143496966588,1,42,0.1347940101555222,0.7715
